workflow_id,display_name,version,active,classifications_count,pairwise,grouped,prioritized,primary_language,first_task,tutorial_subject_id,retired_set_member_subjects_count,tasks,retirement,aggregation,strings,minor_version
19109,Primary,14,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""},{""label"":""T1.answers.2.label""},{""label"":""T1.answers.3.label""}],""question"":""T1.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""Is the source a real astrophysical source or not?\nReal astrophysical sources look like distinct regions, either little dots or more extended blobs. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T1.help"":""Is the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk."",""T0.question"":""What kind of source is this?"",""T1.question"":""Transient/Variable or not?"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Enter an answer"",""T1.answers.0.label"":""Transient/Variable"",""T1.answers.1.label"":""Stable"",""T1.answers.2.label"":""Extended Emission"",""T1.answers.3.label"":""Other""}",46
19109,Primary,14,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""},{""label"":""T1.answers.2.label""},{""label"":""T1.answers.3.label""}],""question"":""T1.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""Is the source a real astrophysical source or not?\nReal astrophysical sources look like distinct regions, either little dots or more extended blobs. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T1.help"":""Is the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk."",""T0.question"":""What kind of source is this?"",""T1.question"":""Transient/Variable or not?"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Enter an answer"",""T1.answers.0.label"":"""",""T1.answers.1.label"":""Stable"",""T1.answers.2.label"":""Extended Emission"",""T1.answers.3.label"":""Other""}",47
19109,Primary,14,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""},{""label"":""T1.answers.2.label""},{""label"":""T1.answers.3.label""}],""question"":""T1.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""Is the source a real astrophysical source or not?\nReal astrophysical sources look like distinct regions, either little dots or more extended blobs. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T1.help"":""Is the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk."",""T0.question"":""What kind of source is this?"",""T1.question"":""Transient/Variable or not?"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T1.answers.0.label"":"""",""T1.answers.1.label"":""Stable"",""T1.answers.2.label"":""Extended Emission"",""T1.answers.3.label"":""Other""}",48
19109,Primary,14,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""},{""label"":""T1.answers.2.label""},{""label"":""T1.answers.3.label""}],""question"":""T1.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""Is the source a real astrophysical source or not?\nReal astrophysical sources look like distinct regions, either little dots or more extended blobs. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T1.help"":""Is the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk."",""T0.question"":""**What kind of source is this?**\n"",""T1.question"":""Transient/Variable or not?"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T1.answers.0.label"":"""",""T1.answers.1.label"":""Stable"",""T1.answers.2.label"":""Extended Emission"",""T1.answers.3.label"":""Other""}",49
19109,Primary,14,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""},{""label"":""T1.answers.2.label""},{""label"":""T1.answers.3.label""}],""question"":""T1.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""Is the source a real astrophysical source or not?\nReal astrophysical sources look like distinct regions, either little dots or more extended blobs. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T1.help"":""Is the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk."",""T0.question"":""**What kind of source is this?**\nPlease "",""T1.question"":""Transient/Variable or not?"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T1.answers.0.label"":"""",""T1.answers.1.label"":""Stable"",""T1.answers.2.label"":""Extended Emission"",""T1.answers.3.label"":""Other""}",50
19109,Primary,14,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""},{""label"":""T1.answers.2.label""},{""label"":""T1.answers.3.label""}],""question"":""T1.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""Is the source a real astrophysical source or not?\nReal astrophysical sources look like distinct regions, either little dots or more extended blobs. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T1.help"":""Is the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk."",""T0.question"":""**What kind of source is this?**\nPlease identify what kind of object you're looking at from the options below"",""T1.question"":""Transient/Variable or not?"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T1.answers.0.label"":"""",""T1.answers.1.label"":""Stable"",""T1.answers.2.label"":""Extended Emission"",""T1.answers.3.label"":""Other""}",51
19109,Primary,15,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""},{""label"":""T1.answers.2.label""},{""label"":""T1.answers.3.label""}],""question"":""T1.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""Is the source a real astrophysical source or not?\nReal astrophysical sources look like distinct regions, either little dots or more extended blobs. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T1.help"":""Is the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk."",""T0.question"":""**What kind of source is this?**\nPlease identify what kind of object you're looking at from the options below"",""T1.question"":""Transient/Variable or not?"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T0.answers.4.label"":""Enter an answer"",""T1.answers.0.label"":"""",""T1.answers.1.label"":""Stable"",""T1.answers.2.label"":""Extended Emission"",""T1.answers.3.label"":""Other""}",52
19109,Primary,15,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""},{""label"":""T1.answers.2.label""},{""label"":""T1.answers.3.label""}],""question"":""T1.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""Is the source a real astrophysical source or not?\nReal astrophysical sources look like distinct regions, either little dots or more extended blobs. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T1.help"":""Is the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk."",""T0.question"":""**What kind of source is this?**\nPlease identify what kind of object you're looking at from the options below"",""T1.question"":""Transient/Variable or not?"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T0.answers.4.label"":""Not Sure"",""T1.answers.0.label"":"""",""T1.answers.1.label"":""Stable"",""T1.answers.2.label"":""Extended Emission"",""T1.answers.3.label"":""Other""}",53
19109,Primary,16,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""Is the source a real astrophysical source or not?\nReal astrophysical sources look like distinct regions, either little dots or more extended blobs. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T0.question"":""**What kind of source is this?**\nPlease identify what kind of object you're looking at from the options below"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T0.answers.4.label"":""Not Sure""}",54
19109,Primary,16,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""Is the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T0.question"":""**What kind of source is this?**\nPlease identify what kind of object you're looking at from the options below"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T0.answers.4.label"":""Not Sure""}",55
19109,Primary,16,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""How would you best describe the source you're looking at, taking into account both its shape on the sky and its \nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T0.question"":""**What kind of source is this?**\nPlease identify what kind of object you're looking at from the options below"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T0.answers.4.label"":""Not Sure""}",56
19109,Primary,16,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""How would you best describe the source you're looking at, taking into account both its shape on the sky and its *Italic Text*\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T0.question"":""**What kind of source is this?**\nPlease identify what kind of object you're looking at from the options below"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T0.answers.4.label"":""Not Sure""}",57
19109,Primary,16,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""How would you best describe the source you're looking at, taking into account both its shape on the sky and its *light curve* (change in brightness over time)\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T0.question"":""**What kind of source is this?**\nPlease identify what kind of object you're looking at from the options below"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T0.answers.4.label"":""Not Sure""}",58
19109,Primary,16,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""How would you best describe the source you're looking at, taking into account both its shape on the sky and its *light curve* (change in brightness over time)\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\nIs the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T0.question"":""**What kind of source is this?**\nPlease identify what kind of object you're looking at from the options below"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":""Extended Blob"",""T0.answers.3.label"":""Transient/Variable"",""T0.answers.4.label"":""Not Sure""}",59
19109,Primary,16,true,88827,false,false,false,en,T0,,8874,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}",{},"{""T0.help"":""How would you best describe the source you're looking at, taking into account both its shape on the sky and its *light curve* (change in brightness over time)\nIf the source is clearly larger than the *point spread function* in the bottom left corner of the image then it's an extended region of emission, probably from a nearby galaxy or nebula, and isn't what we are looking for. Label as extended emission.\n\nIf the source is a small dot that's not showing any significant variation (including the uncertainties on each measurement in the light curve) then label as stable.\nIs the source truly varying or disappearing/appearing? Use the *light curve* to see if this source is actually changing brightness. \n\nIf the source is a small dot that *is* showing variation then this might be a transient or a variable!\n\nFinding a source that doesn't fit these categories is highly unlikely. However, if you're really confident that you've found an \""unknown unknown\"" feel free to use the 'Other' classification and/or discuss the object over in Talk. Bogus sources look like spikes, lines, or wobbles in the image, often in areas of strangely structured background noise. We expect many more real sources than bogus ones. Feel free to check the field guide and tutorial for examples.\n\nThe image you see is the highest signal-to-noise detection we have of the source i.e. it should characterise the source when it's seen the clearest - either at it's brightest or when background noise was lowest."",""T0.question"":""**What kind of source is this?**\nPlease identify what kind of object you're looking at from the options below"",""T0.answers.0.label"":""Stable"",""T0.answers.1.label"":""Artefact"",""T0.answers.2.label"":"""",""T0.answers.3.label"":""Transient/Variable"",""T0.answers.4.label"":""Not Sure""}",60
